
---------- Begin Simulation Statistics ----------
simSeconds                                   0.004964                       # Number of seconds simulated (Second)
simTicks                                   4963521500                       # Number of ticks simulated (Tick)
finalTick                                  4963521500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     55.10                       # Real time elapsed on the host (Second)
hostTickRate                                 90076547                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     685160                       # Number of bytes of host memory used (Byte)
simInsts                                     10000007                       # Number of instructions simulated (Count)
simOps                                       10000025                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   181476                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     181476                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          9927045                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.992704                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.007350                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        36524101                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      115                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       29885679                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    562                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             26524189                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          13915561                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  58                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             9904222                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.017469                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.798405                       # Number of insts issued each cycle (Count)
system.cpu.mmu.dtb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.dtb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.dtb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.dtb.walker.num_4kb_walks             0                       # Completed page walks with 4KB pages (Count)
system.cpu.mmu.dtb.walker.num_64kb_walks            0                       # Completed page walks with 64KB pages (Count)
system.cpu.mmu.dtb.walker.num_2mb_walks             0                       # Completed page walks with 2MB pages (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED   4963521500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.readHits                         0                       # read hits (Count)
system.cpu.mmu.itb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.itb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.itb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.itb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.itb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.itb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.itb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.itb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.itb.walker.num_4kb_walks             0                       # Completed page walks with 4KB pages (Count)
system.cpu.mmu.itb.walker.num_64kb_walks            0                       # Completed page walks with 64KB pages (Count)
system.cpu.mmu.itb.walker.num_2mb_walks             0                       # Completed page walks with 2MB pages (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED   4963521500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON   4963521500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.status::Running             6941735     70.09%     70.09% # Number of cycles rename is running (Cycle)
system.cpu.rename.status::Idle                1470521     14.85%     84.94% # Number of cycles rename is idle (Cycle)
system.cpu.rename.status::Squashing            689160      6.96%     91.89% # Number of cycles rename is squashing (Cycle)
system.cpu.rename.status::Blocked              451809      4.56%     96.46% # Number of cycles rename is blocking (Cycle)
system.cpu.rename.status::Unblocking           348685      3.52%     99.98% # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.status::SerializeStall         2312      0.02%    100.00% # Number of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.renamedInsts               46061359                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                   632                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                 314999                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents                  15453                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                   7372                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands            33120756                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                    59665768                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                 59649503                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                        12                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps               7248397                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                 25872353                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                      28                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                  30                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                    509955                       # count of insts added to the skid buffer (Count)
system.cpu.rename.intReturned                 7248391                       # count of registers freed and written back to integer free list (Count)
system.cpu.rob.reads                         45401805                       # The number of ROB reads (Count)
system.cpu.rob.writes                        73737645                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                 10000007                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                   10000025                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                2117667                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                    11                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       500                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l2.demandHits::cpu.inst                     13                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.data                   2711                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                      2724                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu.inst                    13                       # number of overall hits (Count)
system.l2.overallHits::cpu.data                  2711                       # number of overall hits (Count)
system.l2.overallHits::total                     2724                       # number of overall hits (Count)
system.l2.demandMisses::cpu.inst                  297                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.data                 2015                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                    2312                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu.inst                 297                       # number of overall misses (Count)
system.l2.overallMisses::cpu.data                2015                       # number of overall misses (Count)
system.l2.overallMisses::total                   2312                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu.inst        22835000                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.data       150963500                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total          173798500                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu.inst       22835000                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.data      150963500                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total         173798500                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu.inst                310                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.data               4726                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total                  5036                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu.inst               310                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.data              4726                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total                 5036                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu.inst           0.958065                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.data           0.426365                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.459095                       # miss rate for demand accesses (Ratio)
