
---------- Begin Simulation Statistics ----------
simSeconds                                   0.002977                       # Number of seconds simulated (Second)
simTicks                                   2977235500                       # Number of ticks simulated (Tick)
finalTick                                  2977235500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     14.38                       # Real time elapsed on the host (Second)
hostTickRate                                207072205                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     685164                       # Number of bytes of host memory used (Byte)
simInsts                                     10000000                       # Number of instructions simulated (Count)
simOps                                       10000018                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   695513                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     695514                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          5954472                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.595447                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.679410                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        10156514                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      100                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       10103861                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                     52                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               156581                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            149049                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  43                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             5931904                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.703308                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.917242                       # Number of insts issued each cycle (Count)
system.cpu.rename.status::Squashing             23407      0.39%     98.06% # Number of cycles rename is squashing (Cycle)
system.cpu.rename.status::Blocked               72388      1.22%     99.28% # Number of cycles rename is blocking (Cycle)
system.cpu.rename.status::Unblocking            40797      0.69%     99.97% # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.status::SerializeStall         1988      0.03%    100.00% # Number of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.renamedInsts               10186594                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                   587                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                   3876                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.SQFullEvents                  35990                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands             8672054                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                    14489951                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                 14481937                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                        12                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps               8517630                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                   154410                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                      28                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                  31                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                     15717                       # count of insts added to the skid buffer (Count)
system.cpu.rename.intReturned                 8517624                       # count of registers freed and written back to integer free list (Count)
system.cpu.rob.reads                         16053334                       # The number of ROB reads (Count)
system.cpu.rob.writes                        20336584                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                 10000000                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                   10000018                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                2822290                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                    11                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       500                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l2.demandHits::cpu.inst                     11                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.data                     11                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                        22                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu.inst                    11                       # number of overall hits (Count)
system.l2.overallHits::cpu.data                    11                       # number of overall hits (Count)
system.l2.overallHits::total                       22                       # number of overall hits (Count)
system.l2.demandMisses::cpu.inst                  292                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.data                 1704                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                    1996                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu.inst                 292                       # number of overall misses (Count)
system.l2.overallMisses::cpu.data                1704                       # number of overall misses (Count)
system.l2.overallMisses::total                   1996                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu.inst        22815500                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.data       127867500                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total          150683000                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu.inst       22815500                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.data      127867500                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total         150683000                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu.inst                303                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.data               1715                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total                  2018                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu.inst               303                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.data              1715                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total                 2018                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu.inst           0.963696                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.data           0.993586                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.989098                       # miss rate for demand accesses (Ratio)
system.l2.overallMissRate::cpu.inst          0.963696                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.data          0.993586                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::total             0.989098                       # miss rate for overall accesses (Ratio)
system.l2.demandAvgMissLatency::cpu.inst 78135.273973                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::cpu.data 75039.612676                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::total    75492.484970                       # average overall miss latency in ticks ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.inst 78135.273973                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.data 75039.612676                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::total   75492.484970                       # average overall miss latency ((Tick/Count))
system.l2.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCycles::no_wbuffers                0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l2.blockedCauses::no_wbuffers                0                       # number of times access was blocked (Count)
system.l2.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l2.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.avgBlocked::no_wbuffers                 nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.demandMshrMisses::cpu.inst              292                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu.data             1704                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::total                1996                       # number of demand (read+write) MSHR misses (Count)
system.l2.overallMshrMisses::cpu.inst             292                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu.data            1704                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::total               1996                       # number of overall MSHR misses (Count)
